ID,SEX,PAY_1,AGE,LIMIT_BAL,CV_LPAY_TOT,CV_LBILL_TOT,CANT_PAY_MAY0,BILL_AMT1,LOG_BILL_AMT1,AVG_LPAY_TOT,STD_PAY_TOT,AVG_EXP_1,DEFAULT
14708,0,1,30,30000,0.6433576171901332,0.003954246080616794,4,21996,9.99866,4.77127,0.983192080250175,0.016220000000000002,1
14709,0,2,37,80000,0.4267535739021863,0.0031043910288693624,6,57844,10.96552,6.624328333333334,0.0,0.017255,0
14710,1,-1,39,500000,0.04569411944843642,0.0519268725089538,0,28852,10.26997,10.641115,0.408248290463863,0.08077960000000001,0
14711,1,-2,33,150000,0.8579113724189363,0.6668489649155913,0,6806,8.82571,3.35638,0.0,0.013978666666666667,0
14712,1,1,22,50000,0.6354781509159168,0.007699746159259481,3,8566,9.05567,4.41881,0.9831920802501751,0.005947999999999999,0
14713,1,-2,42,260000,0.45689620983925416,0.4574020169625888,0,6000,8.69968,8.066481666666666,0.408248290463863,0.04299923076923077,0
14714,1,0,35,410000,0.2084703979889867,0.07285641271273052,0,11193,9.32313,8.358438333333334,0.5163977794943223,0.017178536585365854,0
14715,1,0,33,50000,0.027887187255424686,0.006215213791172341,0,39847,10.59283,7.2235249999999995,0.0,0.057844,0
14716,1,0,39,100000,0.03999362919534339,0.02196241516912284,0,100549,11.51841,7.696736666666666,0.0,0.10800799999999999,0
14717,1,0,37,90000,0.00522959578847922,0.0029803129959922055,0,62460,11.0423,7.779355,0.0,0.013124444444444446,0
14718,0,2,32,50000,0.42978901904297734,0.01084937880872266,2,16434,9.70717,6.048748333333333,1.0327955589886446,0.010648,0
14719,1,1,51,200000,0.42945949147062235,0.0029779672799536082,4,93215,11.44267,6.958865,0.983192080250175,0.009737,0
14720,0,-1,33,240000,0.06886660977289394,0.08327648314245871,0,6785,8.82262,10.005505000000001,0.0,0.0902625,0
14721,0,-1,29,360000,0.3297864142009665,0.04766296287971438,1,6167,8.72713,6.629770000000001,1.1690451944500122,0.009818333333333333,1
14722,1,-1,37,170000,0.03560727699852012,0.02949842602385769,0,49699,10.81376,10.669126666666669,0.5163977794943223,0.29882470588235294,0
14723,1,2,30,80000,0.42288831568585716,0.0031453380896379795,6,41687,10.63797,6.245661666666667,0.0,0.011797499999999999,1
14724,0,-2,49,260000,0.19538399328174275,0.1688975757903834,0,8654,9.06589,7.701536666666667,0.5163977794943222,0.031983846153846154,0
14725,1,0,55,70000,0.017876174626077226,0.009588348040257374,0,53214,10.8821,7.468671666666666,0.0,0.04988,0
14726,1,0,43,30000,0.1365432316870198,0.02835944848587478,0,26828,10.19724,6.3936,0.0,0.12972666666666668,0
14727,1,0,35,290000,0.24237521360305483,0.006126534900010138,1,260698,12.47112,8.44637,0.8164965809277261,0.056133103448275865,0
14728,1,0,46,110000,0.002873782524284643,0.0003461619637218557,0,110950,11.61684,8.292751666666666,0.0,0.037419999999999995,1
14729,0,0,30,110000,0.4330502322888017,0.004990356007503012,4,57503,10.95961,6.889613333333333,1.224744871391589,0.012241818181818182,1
14730,0,0,40,200000,0.42939813695103013,0.08545439199083528,0,93700,11.44786,6.12456,0.0,0.08778,0
14731,1,0,22,70000,0.05237298901247712,0.02213254636492148,0,52899,10.87616,7.232915000000001,0.0,0.0899342857142857,0
14732,1,0,29,150000,0.028538292891038132,0.012137034101092995,0,84357,11.34282,7.661740000000001,0.0,0.04236533333333333,0
14733,1,0,43,340000,0.43393060628719315,0.002412756289598562,1,106867,11.57935,7.070278333333334,0.8164965809277261,0.011891764705882352,0
14734,1,2,25,30000,0.4216380678957681,0.03397989282499311,1,10343,9.24416,5.6830566666666655,0.8164965809277261,-0.08082666666666667,1
14735,0,-1,40,200000,0.04860533447915964,0.04294981606731125,0,390,5.96871,6.121796666666667,0.0,0.00242,0
14736,1,-1,44,400000,0.46847831966274645,0.15553042749323143,0,4988,8.51499,7.643508333333333,0.0,0.0722175,0
14737,1,0,41,110000,0.06496258807088177,0.015297323943044535,0,52388,10.86645,7.216018333333333,0.0,0.05055090909090909,0
14738,0,0,36,420000,0.032671297919701206,0.03965442919119239,0,56068,10.93434,9.509318333333333,0.0,0.039478095238095236,0
14739,1,0,45,150000,0.058169580580170535,0.024953871594544434,0,232587,12.35702,10.866058333333333,0.0,0.6113613333333333,0
14740,1,0,36,290000,0.006965056645493843,0.011174709257548309,0,97733,11.49,8.032383333333334,0.0,0.027335172413793102,0
14741,0,1,58,160000,1.4345014965372365,1.4345014965372365,1,0,0.0,1.4133183333333335,1.1690451944500122,0.00602,0
14742,0,-1,31,50000,1.310964443532742,1.1945520985903064,0,44461,10.70239,1.1514583333333335,0.5477225575051662,0.19504400000000002,1
14743,0,0,25,150000,0.07128319594972582,0.025279706753331656,0,132684,11.79573,8.480841666666667,0.0,0.13100533333333333,0
14744,1,0,29,500000,0.11568215748597142,0.04889299224593663,0,82715,11.32317,10.158755000000001,0.5163977794943223,0.0967132,0
14745,1,0,26,140000,0.07444983507377474,0.024677398667807462,0,54868,10.9127,8.137313333333333,0.0,0.06713428571428572,0
14746,0,-1,44,200000,0.8983287316616796,0.6724548493618738,0,1785,7.48773,3.8093266666666667,0.40824829046386296,0.003449,0
14747,0,-1,46,230000,0.893149442582737,0.1663599036503463,0,519,6.25383,2.9467350000000003,0.5477225575051662,0.0032660869565217395,1
14748,1,0,26,60000,0.043288056000062504,0.024222739744264542,0,53986,10.8965,7.224263333333333,0.0,0.10797,0
14749,0,-1,38,150000,0.1433550974910606,0.15767584843996643,0,509,6.23441,8.12866,0.0,0.023908,0
14750,1,-1,29,340000,0.3161560557826269,0.081169360355656,1,2688,7.89692,8.062488333333333,1.169045194450012,0.023008823529411766,0
14751,0,0,30,140000,1.147542787569529,0.8938721128879656,0,5600,8.6307,2.857065,0.8944271909999159,0.008431428571428572,0
14752,1,1,41,20000,1.4018620476664918,0.06704009274097936,3,6249,8.74034,1.3381299999999998,1.4719601443879746,0.06249,0
14753,1,0,26,200000,0.1287270067112994,0.06079343551217557,0,14513,9.58287,8.791695,0.4082482904638631,0.025671999999999997,0
14754,0,-1,44,20000,0.8532258827353324,0.12521594734192257,0,2522,7.8332,3.2236433333333334,0.5163977794943223,0.04732,0
14755,1,0,29,300000,0.01920091530073635,0.0038134390380777728,0,64437,11.07346,7.714253333333333,0.0,0.0019953333333333333,0
14756,1,-1,64,200000,0.4713408695406161,0.16797857172460062,0,2035,7.61874,7.044988333333333,0.5163977794943223,0.07435,1
14757,0,0,28,180000,0.02179462969080169,0.002231053335045641,0,180387,12.10287,9.123365,0.0,0.058633333333333336,0
14758,1,2,24,30000,0.04931813385013814,0.0030006471646294845,1,27896,10.23627,7.274338333333333,0.8164965809277261,0.04460666666666667,0
14759,0,-1,62,350000,0.09479666341332459,0.09486372843862265,0,83393,11.33133,10.770376666666666,0.0,0.1463102857142857,0
14760,0,-1,28,160000,1.114570269280291,0.6517184308715405,0,3236,8.0824,2.5039883333333335,0.5163977794943223,0.00872,0
14761,1,2,42,20000,0.1948263561358013,0.006866747331020399,3,20205,9.91373,6.5373616666666665,1.0954451150103324,0.06352000000000001,1
14762,0,1,28,130000,1.1092580954790818,1.4002105794756845,1,0,0.0,2.485908333333333,1.1690451944500122,0.004615384615384616,0
14763,1,0,43,180000,0.01431288899213276,0.007529648629873384,0,166569,12.02317,8.563883333333333,0.0,0.07135444444444444,0
14764,1,2,36,220000,0.43648142209367763,0.0018471406729970172,3,195725,12.18447,7.612480000000001,1.0954451150103324,0.03508454545454546,1
14765,1,0,25,120000,0.016940450786447646,0.009561433387653999,0,54628,10.90832,7.550416666666667,0.0,0.033255,0
14766,1,0,33,500000,0.1617457214653974,0.08039259366110625,0,48415,10.78759,8.352265,0.4082482904638631,0.0288944,0
14767,1,-2,29,150000,0.6523811566818397,0.6538081798354931,0,2889,7.96901,4.663641666666667,0.0,0.011625333333333333,1
14768,0,-1,29,180000,0.6565192901863788,0.6716095893334288,0,18213,9.80995,5.17032,0.408248290463863,0.031515555555555554,0
14769,0,-2,30,440000,0.06605066152460137,0.043459945375356905,0,390512,12.87522,8.378625000000001,0.0,0.15483545454545455,0
14770,1,0,35,190000,0.010841275093347558,0.0010010016533933549,0,189420,12.15173,8.895325,0.0,0.0422178947368421,0
14771,1,-2,40,160000,0.4790941892352234,0.4666442742384287,0,766,6.64249,6.677755,0.0,0.0038299999999999996,1
14772,0,0,37,20000,0.07457404840922631,0.04714265235892687,0,6372,8.75983,7.206453333333333,0.5163977794943223,0.11082,0
14773,0,0,44,30000,0.022210396455360007,0.012641764365988416,0,10056,9.21602,7.019963333333333,0.0,0.009753333333333334,0
14774,0,1,32,420000,0.47197636085293204,0.4634073684801014,1,8120,9.00221,6.893916666666667,1.1690451944500122,0.007897142857142858,0
14775,1,0,28,370000,0.01320464267741637,0.003778507223882192,0,68452,11.1339,7.969475,0.0,0.003043783783783784,0
14776,0,1,35,60000,0.4670178189606901,0.16581210940793617,2,62522,11.04329,6.757708333333333,1.1690451944500122,0.32608,0
14777,0,0,43,180000,0.06027178920235825,0.01508198434416731,0,106765,11.57839,8.524166666666666,0.0,0.061941111111111107,0
14778,1,0,25,90000,0.6545013346215396,0.051764131029435785,0,16977,9.73967,5.428161666666667,0.0,0.03858666666666667,0
14779,1,2,24,250000,0.12772656990579462,0.04867932262919974,1,69770,11.15297,7.556698333333333,0.8164965809277261,0.055808,1
14780,1,0,25,30000,1.1052472153326345,0.6746284553978584,0,25115,10.13126,2.4889233333333336,0.8164965809277261,0.19080666666666665,1
14781,0,-1,41,140000,1.1728631878630316,0.899100698600749,0,4523,8.41715,3.116206666666667,0.5163977794943223,0.02384857142857143,0
14782,1,0,26,180000,0.013773823582572845,0.0020380109682675935,0,51699,10.85321,7.604115,0.0,0.012183333333333332,0
14783,1,0,30,70000,0.4212058265548005,0.008705498129242236,1,12196,9.40895,5.728811666666666,0.8164965809277261,0.004591428571428571,0
14784,1,-2,36,320000,0.6709782647583316,0.6772818255324423,0,29862,10.30438,6.111861666666667,0.0,0.034775,1
14785,0,1,28,150000,0.6834422997116585,0.9283801355055444,1,0,0.0,5.900085000000001,1.2110601416389968,0.004314666666666667,0
14786,0,0,29,20000,0.8720962087817283,0.6616729869356683,0,3785,8.23907,3.362123333333333,0.8164965809277261,0.08199,1
14787,0,0,25,30000,0.03157983381961345,0.007021808701490267,0,19041,9.8544,7.179986666666665,0.0,0.01156,1
14788,0,0,31,500000,0.1445097406899481,0.040737779550258375,0,239824,12.38766,9.619983333333332,0.4082482904638631,0.1411164,0
14789,1,2,22,30000,1.1925596881172686,0.31027606874677094,4,200,5.3033,2.689291666666667,1.5491933384829668,0.0162,0
14790,0,-1,41,50000,0.2591779396136294,0.10067128648576823,0,780,6.66058,6.081831666666666,0.5163977794943223,0.043892,0
14791,0,0,44,20000,0.42393702309305104,0.017128052839694822,0,5855,8.67522,5.534261666666667,0.0,0.00783,0
14792,1,2,51,10000,0.8526188968148506,0.9274171241674642,2,103,4.64439,3.4949600000000003,1.97484176581315,0.039,1
14793,1,-2,45,500000,0.11036425749164924,0.10936582682680336,0,338,5.826,5.808364999999999,0.0,0.0006324,0
14794,0,2,25,20000,0.6811579315645291,0.07899796901398327,6,2902,7.9735,5.377418333333334,0.983192080250175,0.01925,1
14795,1,0,28,200000,0.04858457870377374,0.010744193035077102,0,40559,10.61054,8.165450000000002,0.0,0.004495,0
14796,0,0,31,10000,0.6499208530110588,0.020954633756006005,1,6106,8.71719,4.945303333333333,0.8164965809277261,0.09626,0
14797,1,2,43,50000,0.6509324751424042,0.002305574263911347,6,44865,10.71144,5.19698,0.0,0.034232,1
14798,1,-1,35,320000,0.07030945627549237,0.028554670658472427,0,177391,12.08612,8.642938333333333,0.4082482904638631,0.085621875,0
14799,0,0,41,50000,0.6865819893157786,0.941930331088333,0,48729,10.79405,4.798353333333334,0.9831920802501751,0.200524,0
14800,1,0,41,30000,0.4220484560940672,0.6646607248691521,0,15636,9.6574,5.970625000000001,0.8164965809277261,0.14957333333333334,0
14801,0,-1,36,110000,1.3309723339081336,1.1076377854054626,0,2509,7.82804,1.1899433333333334,0.5477225575051662,0.0068527272727272725,1
14802,1,1,35,50000,0.8015424151752355,0.7983150324779811,1,0,0.0,2.67161,1.0488088481701516,0.001952,0
14803,1,1,29,140000,0.4292924367829676,0.001628336234314955,2,112592,11.63153,7.060205000000001,0.8366600265340756,0.024458571428571427,0
14804,1,-1,44,90000,0.0,1.2537972106901203,0,539,6.29157,0.0,0.5163977794943222,0.0011977777777777776,0
14805,0,0,49,60000,0.09520843741876549,0.05873754437669536,0,59578,10.99506,8.25081,0.0,0.24526333333333333,1
14806,0,2,24,20000,0.6449147325141176,0.006514683407952521,6,16276,9.69751,4.882955,0.0,0.024880000000000003,0
14807,1,0,62,340000,0.010647339105733409,0.0043432831290147675,0,509365,13.14092,9.867258333333334,0.0,0.07832352941176471,0
14808,0,1,29,30000,0.5442073111214898,0.008716640009150005,3,31986,10.37308,4.889885,1.2649110640673518,0.07106666666666667,0
14809,0,-1,35,170000,0.03870910342507421,0.039223822852735374,0,481,6.17794,6.280231666666666,0.0,0.0029341176470588236,1
14810,0,2,45,130000,0.4315458072053679,0.004511110542287874,4,53709,10.89135,6.689848333333334,1.0327955589886446,0.010192307692307691,1
14811,1,0,44,250000,0.6523781282270172,0.02487495081072332,3,6107,8.71735,5.3378000000000005,1.0954451150103324,0.0018552,0
14812,1,-1,36,200000,0.18231821596631617,0.2134180002641649,0,390,5.96871,8.26004,0.0,0.053249,0
14813,1,0,49,10000,0.10238119620772486,0.02581310012502726,0,3100,8.03948,6.176518333333334,0.0,0.01396,1
14814,1,-1,29,180000,1.3135629846129215,0.897784940131447,1,13936,9.5423,1.15638,1.4719601443879744,0.016139999999999998,0
14815,1,-1,29,230000,0.1289461848389586,0.14192154242286467,0,8916,9.09571,7.524548333333333,0.0,0.013694782608695654,0
14816,1,-1,45,200000,0.15247259839565788,0.1320260339077358,0,11025,9.30801,8.189558333333332,0.0,0.035528000000000004,0
14817,1,0,33,90000,0.17615720384978886,0.19019490383907228,0,130765,11.78116,7.747369999999999,0.4082482904638631,0.31391777777777774,0
14818,0,-1,28,130000,0.6370253215355537,0.6500371337466112,0,3964,8.28526,4.395471666666666,0.0,0.007992307692307693,0
14819,0,-1,26,230000,0.4403109162646019,0.445802146848951,0,1099,7.00307,7.050626666666666,0.0,0.025732173913043478,0
14820,0,0,36,320000,0.08765736560248762,0.004240628632262337,1,289508,12.57594,8.986101666666668,0.8164965809277261,0.05183624999999999,0
14821,0,2,34,30000,0.6524145994415167,0.007023199045073793,3,24367,10.10103,5.038811666666667,1.0954451150103324,0.018186666666666667,1
14822,1,0,25,80000,0.697508475713321,0.4546814101063465,1,57994,10.96811,4.599771666666666,1.1690451944500122,0.166955,0
14823,1,-1,35,80000,0.8319715872886358,0.8410269589899241,0,1000,6.90875,3.145058333333333,0.5163977794943223,0.003725,1
14824,1,-1,45,260000,0.0035433490469073303,0.013616817231920108,0,7893,8.97386,8.660608333333334,0.0,0.0237,0
14825,0,2,26,20000,0.07913997777294765,0.028947672105241743,1,14081,9.55265,7.2072683333333325,0.8164965809277261,0.12817,1
14826,1,-1,34,200000,0.8685749577050579,0.6494231239814264,0,795,6.6796,3.735653333333333,0.408248290463863,0.006908999999999999,1
14827,1,0,23,80000,0.34658948957192387,0.06720098436434375,1,54658,10.90887,6.236421666666668,0.8164965809277261,0.141955,0
14828,1,0,42,100000,0.19331457898551113,0.059738428832391464,0,60380,11.00843,7.130528333333333,0.5163977794943223,0.13621,0
14829,1,0,35,150000,0.019004956303737535,0.00717310321747641,0,39708,10.58933,7.154393333333334,0.0,0.01830266666666667,0
14830,1,0,27,80000,0.026546822717362615,0.012009226487930695,0,76306,11.24252,7.881776666666666,0.0,0.0789125,0
14831,1,0,48,20000,0.6529343748785676,0.06280947830278549,1,7684,8.94703,5.116043333333334,0.983192080250175,0.12572,0
14832,1,0,26,200000,0.45380329281925147,0.47067743101303733,0,15150,9.62582,6.227198333333334,0.5477225575051662,0.022560999999999998,0
14833,1,2,41,120000,0.4274415190926734,0.008828314754415622,2,36850,10.51464,6.704000000000001,1.0327955589886446,0.006803333333333333,1
14834,0,2,50,30000,0.13809013891038782,0.026803126043918466,1,46868,10.75511,7.875641666666667,0.8164965809277261,0.36095333333333335,1
14835,0,0,37,200000,0.05076146926065403,0.005026090745971979,0,118134,11.67958,9.399558333333333,0.0,0.049289,0
14836,1,0,38,80000,0.028750065768011725,0.01848060497467649,0,77929,11.26357,7.6800250000000005,0.0,0.10321749999999999,0
14837,1,-1,46,280000,0.6564922447365241,0.6829212452822777,0,11967,9.38999,4.585285,0.0,0.01183642857142857,1
14838,0,0,40,500000,0.02516940896344075,0.010121822922131095,0,353356,12.77523,9.365426666666666,0.0,0.070528,0
14839,1,-1,37,120000,0.6501953240689714,0.43267722641029854,0,696,6.54679,4.444453333333333,0.0,0.005691666666666667,0
14840,1,-1,41,220000,0.6518857596145136,0.4272117246493091,0,4016,8.29829,5.283975000000001,0.5163977794943223,0.013881818181818183,0
14841,0,0,34,360000,0.832432339170932,0.4313869411508408,1,6287,8.7464,3.3153349999999997,0.983192080250175,0.0049,0
14842,1,0,35,210000,1.4550900924044448,1.2366639125192476,0,142422,11.86656,1.463285,1.0954451150103324,0.1418304761904762,0
14843,1,1,28,160000,0.0,0.4360250960136222,3,4529,8.41848,0.0,1.2649110640673518,0.00566125,1
14844,1,-2,29,100000,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1
14845,1,-1,31,400000,0.07130991085674313,0.08467124250604806,0,4209,8.34522,10.343841666666666,0.5163977794943223,0.056501499999999996,0
14846,1,0,46,110000,0.03317184481987847,0.02780048764712159,0,111301,11.62,7.761563333333334,0.0,0.15024727272727273,0
14847,0,1,37,360000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,1
14848,1,0,48,500000,0.14194425413557155,0.04027431869388275,0,39734,10.58999,9.37709,0.0,0.030415599999999997,0
14849,0,0,27,130000,0.01819583722258679,0.003392526544945455,0,116646,11.66691,8.391825,0.0,0.05200153846153846,0
14850,1,-2,26,60000,0.6656542099645351,0.08253375913482315,0,17873,9.7911,5.3325249999999995,0.0,0.07296666666666667,0
14851,0,-1,39,240000,0.4369505221871523,0.4454032357433556,0,33984,10.43367,7.32401,0.0,0.050056666666666666,0
14852,1,-2,40,100000,0.4305661700998263,0.6572719534063625,0,-14,0.0,6.710566666666666,0.0,0.029036,0
14853,1,-1,38,150000,0.4422077136031232,0.1010911603638099,0,5195,8.55564,7.606333333333333,0.0,0.019462666666666666,0
14854,0,0,39,290000,0.014350643055322118,0.00300012794572705,0,209265,12.25136,9.099896666666666,0.0,0.015291724137931036,0
14855,0,0,43,50000,1.4117337921525874,1.1844437785415212,0,34110,10.43738,1.3603716666666665,1.0954451150103324,0.15046,0
14856,1,1,46,30000,0.15472777543747748,0.04005311042145635,1,8891,9.09291,8.116973333333332,0.6324555320336759,0.13032666666666667,0
14857,1,-1,35,210000,0.0364407201417246,0.03696800631871884,0,1338,7.19968,7.31769,0.0,0.007864761904761904,0
14858,1,-1,30,100000,0.9141340397126033,0.08754031812036829,1,14729,9.59764,4.834953333333334,1.1690451944500122,0.046996,0
14859,1,-1,40,30000,0.8372231652789015,0.4147402886339704,1,780,6.66058,3.2301633333333335,1.2110601416389968,0.013,0
14860,1,-1,34,30000,0.9016005725995782,0.6673829753607599,0,9318,9.13981,4.600271666666667,0.408248290463863,0.27634000000000003,0
14861,1,2,34,80000,0.883153655344837,0.0020201778693903585,5,78489,11.27073,4.1296,0.9831920802501751,0.01934,0
14862,1,2,24,30000,0.0,0.0,6,2550,7.84424,0.0,2.581988897471611,0.0,1
14863,1,0,41,70000,0.025960269148326307,0.0018350807064085946,0,32581,10.39152,7.302841666666667,0.0,0.017374285714285714,0
14864,1,-1,27,470000,0.07815762721557896,0.051986523274270634,0,2981,8.00035,7.913478333333334,0.0,0.007611914893617021,0
14865,1,1,39,180000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,1
14866,0,0,32,20000,0.42649066782229667,0.005308716199072616,0,17106,9.74724,5.430816666666666,0.0,0.0134,1
14867,0,0,60,420000,0.012957433440648961,0.0012872574660900034,0,195379,12.1827,9.046295,0.0,0.016127142857142857,0
14868,1,0,29,100000,0.6616560104777492,0.0023612820908597673,2,95205,11.4638,5.709220000000001,1.0327955589886446,0.033521999999999996,1
14869,1,0,53,130000,0.02213866417017748,0.013118976022876198,0,18614,9.83172,7.717515,0.0,0.0033461538461538464,0
14870,0,-1,34,200000,0.4361902726584552,0.43538599599487315,0,780,6.66058,5.347266666666667,0.0,0.0052320000000000005,0
14871,0,1,44,150000,0.646219316942712,0.470773307271725,2,10710,9.27903,6.484114999999999,1.1690451944500122,0.11128133333333334,0
14872,1,0,30,410000,0.43852534961776984,0.058403121491756325,0,6972,8.8498,7.529903333333334,0.5477225575051662,0.01525170731707317,0
14873,0,-1,40,30000,0.42742593544574875,0.416756482903966,0,1047,6.95464,5.131481666666667,0.0,0.0138,1
14874,0,1,23,20000,1.0521872311039195,0.6656718665779571,2,9352,9.14345,2.035341666666667,1.3291601358251257,0.10552,1
14875,1,0,30,130000,1.128989176085126,0.9350836523561885,0,126834,11.75064,2.5958133333333335,1.0327955589886446,0.20559384615384615,0
14876,1,-2,28,180000,1.341635496164227,1.341635496164227,0,0,0.0,1.2110216666666667,0.0,0.0015888888888888888,0
14877,0,0,32,120000,0.03603000600276235,0.0008343409258136605,0,45117,10.71704,7.640663333333333,0.0,0.019043333333333332,0
14878,1,0,27,190000,0.4598625628050209,0.1181631654001479,1,43903,10.68976,7.561725,1.0954451150103324,0.06368947368421053,0
14879,1,0,53,30000,0.035100058693505964,0.003955845490394513,0,26891,10.19958,7.1418133333333325,0.0,0.044173333333333335,0
14880,0,0,28,170000,0.029240953579099827,0.014669411510555203,0,73254,11.2017,7.647013333333334,0.0,0.045716470588235296,0
14881,0,1,32,120000,0.014604004886659205,0.0023095781545458423,6,110826,11.61573,8.461423333333334,0.408248290463863,0.023541666666666666,0
14882,0,1,34,50000,0.6381128766283695,0.015992736769264854,4,35548,10.47867,5.438408333333332,0.983192080250175,0.092616,0
14883,0,1,50,100000,1.1912108476874017,0.9138555160940492,1,0,0.0,3.1173300000000004,1.0488088481701516,0.095134,0
14884,1,2,26,20000,0.6506943641131983,0.011737067397285115,5,10372,9.24696,5.087258333333334,0.816496580927726,0.01938,1
14885,0,-1,25,40000,0.8458388168181047,0.0640078960966168,0,511,6.23832,3.298526666666666,0.5163977794943223,0.012775,1
14886,0,-1,45,300000,0.8700952672506297,0.6506815952155958,0,1095,6.99942,3.63534,0.408248290463863,0.004477333333333333,0
14887,1,1,37,230000,1.096468573162272,1.3873842069983704,1,0,0.0,2.3423599999999998,1.1690451944500122,0.002202608695652174,0
14888,1,-1,38,280000,0.6675427143218003,0.4455359319193042,1,5165,8.54985,5.012971666666666,1.1690451944500122,0.00831142857142857,1
14889,1,1,37,450000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,0
14890,0,0,30,260000,0.006160490068424827,0.008600432799014355,0,7426,8.91288,7.579821666666667,0.0,0.006540000000000001,0
14891,1,0,39,50000,0.8871339056684077,0.9209575556391103,0,43994,10.69183,4.258695,1.0327955589886446,0.235976,0
14892,1,2,29,50000,0.0,0.01244014712172556,6,2550,7.84424,0.0,2.4832774042918904,0.0024,1
14893,1,0,36,240000,0.01420603318916052,0.006341615687281584,0,227797,12.33621,8.993921666666665,0.0,0.06839416666666666,0
14894,1,1,32,70000,0.6497133780390395,0.004806430164814719,6,22914,10.03955,4.907609999999999,0.408248290463863,0.008457142857142858,0
14895,1,0,30,60000,0.04078215470770915,0.018481336680642228,0,60922,11.01737,7.640683333333334,0.0,0.10378333333333334,0
14896,1,0,31,230000,0.06096904533198546,0.027440456201398015,0,160413,11.98551,7.943555,0.0,0.09752434782608695,0
14897,0,0,27,30000,0.02013363011876911,0.002608349503234628,0,27159,10.2095,7.233555,0.0,0.03162,0
14898,1,1,29,80000,0.4284729883764794,0.0020844496047222358,2,80867,11.30057,6.7626083333333336,0.8366600265340756,0.0383425,1
14899,1,-2,40,360000,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
14900,1,0,49,200000,0.03160692978342016,0.019892800299238813,0,51024,10.84007,9.010155,0.0,0.042346,0
14901,1,-1,37,150000,1.1159350844148126,0.6597800800915679,2,180,5.1985,2.555206666666667,1.7224014243685084,0.006451999999999999,0
14902,1,-2,42,260000,0.05481405121673595,0.052198585761726285,0,387,5.96101,6.099281666666666,0.0,0.0019184615384615386,0
14903,1,0,24,180000,0.09388083579344911,0.07211743512589339,0,126420,11.74737,8.018553333333331,0.0,0.14384777777777777,0
14904,1,-1,32,220000,0.02992504575369072,0.02077874721101128,0,8178,9.00933,8.749519999999999,0.4082482904638631,0.03345,0
14905,1,0,40,180000,0.05989738182497942,0.02585830119772591,0,42790,10.66408,7.646658333333334,0.0,0.005486666666666667,0
14906,1,0,46,90000,0.1441558300155028,0.0533066489819606,0,77263,11.25498,7.017838333333334,0.0,0.16904666666666668,0
14907,0,0,24,20000,0.4293888803426833,0.006367821423220995,1,14558,9.58596,5.852446666666666,0.8164965809277261,0.03435,0
14908,1,0,31,290000,0.01247849195183879,0.001430432681773182,0,172758,12.05965,8.90283,0.0,0.023067586206896553,0
14909,0,-1,35,210000,0.6302086058160936,0.06581926756930091,1,396,5.98394,4.172115,1.2110601416389968,0.0018857142857142857,0
14910,0,0,31,20000,0.052040745481145075,0.0032301910733444545,0,18551,9.82833,6.868756666666666,0.0,0.04129,0
14911,1,0,27,310000,0.02023079287695337,0.012745367346561119,0,115126,11.65379,8.385166666666667,0.0,0.041965161290322586,0
14912,0,0,42,240000,0.1294290438590808,0.13503441511231679,0,66394,11.10338,8.853708333333332,0.5163977794943223,0.05207,0
14913,1,-2,42,330000,0.8239351958455712,0.6783861331361034,2,-4,0.0,3.766901666666666,1.8618986725025257,0.00949151515151515,1
14914,1,0,29,310000,0.16789211355649844,0.1576398297119348,0,1469,7.29302,8.647161666666666,0.5477225575051662,0.013613548387096774,1
14915,0,2,26,30000,0.0,0.0,6,200,5.3033,0.0,0.0,0.0,1
14916,0,0,37,470000,0.10292586614967195,0.020970561754762147,0,134561,11.80978,9.739516666666667,0.0,0.09401191489361702,0
14917,1,0,56,280000,0.020383609829976335,0.005373832749946805,0,89739,11.40467,8.597041666666668,0.0,0.027868571428571427,0
14918,1,1,34,120000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,0
14919,0,-1,28,240000,0.032768547332821384,0.024324598551249303,0,4882,8.49352,8.238428333333333,0.0,0.018005,1
14920,0,-1,53,800000,0.2835561953868969,0.09233337858584555,0,7639,8.94115,8.499236666666667,0.5163977794943223,0.0209615,0
14921,1,-1,30,320000,0.6570467987021706,0.4319991258831277,0,1663,7.41698,5.243915,0.5163977794943223,0.00786125,1
14922,1,0,34,140000,0.01156624691984147,0.005178620191062395,0,103288,11.54529,8.252771666666668,0.0,0.05015857142857143,0
14923,0,2,25,20000,0.6397706571339399,0.0067901197602887285,4,8880,9.09167,4.670015,1.0327955589886446,0.02515,0
14924,1,1,43,160000,1.2779848858681404,1.2779848858681404,1,0,0.0,1.0908916666666666,1.2110601416389966,0.0,0
14925,1,0,38,280000,0.02772008411300779,0.005116335009621589,0,237821,12.37928,9.409411666666665,0.0,0.060385714285714286,0
14926,1,0,33,330000,0.01802765261962296,0.00578157647125615,0,166917,12.02526,8.638308333333333,0.0,0.03402424242424242,0
14927,1,-1,24,230000,0.2840098525522031,0.19372019349852335,0,35000,10.46313,7.69105,0.5163977794943223,0.10042695652173914,0
