ID,SEX,PAY_1,AGE,LIMIT_BAL,CV_LPAY_TOT,CV_LBILL_TOT,CANT_PAY_MAY0,BILL_AMT1,LOG_BILL_AMT1,AVG_LPAY_TOT,STD_PAY_TOT,AVG_EXP_1
103706,0,-1,52,150000,0.35462005309656647,0.06768589419336508,2,3391,8.12917,6.0459716666666665,1.6431676725154984,0.009893333333333334
103707,-1,-2,33,360000,1.0224456779152944,0.828718400388977,0,780,6.66058,1.9380316666666666,0.0,0.0009199999999999999
103708,0,-1,49,150000,0.8605493220072092,0.45554352083470945,3,416,6.03309,3.582266666666667,1.6431676725154984,0.0029733333333333335
103709,0,-1,27,150000,0.4348316301873613,0.0643809573107848,0,7310,8.89714,7.015573333333333,0.0,0.033464
103710,0,-1,30,170000,0.43801240940545105,0.07826285009143771,0,8404,9.03658,7.259928333333332,0.5477225575051662,0.03097529411764706
103711,-1,0,27,30000,0.1916372202407295,0.026955667453081866,0,14935,9.61153,7.77574,0.4082482904638631,0.2698933333333333
103712,-1,-2,32,150000,0.11490890939465129,0.1424699407673913,0,833,6.72623,8.718241666666666,0.0,0.063112
103713,-1,0,52,290000,0.18034395280624643,0.19224457617277893,0,302396,12.6195,8.736205,0.5477225575051662,0.2910855172413793
103714,0,2,23,30000,0.042560101741832994,0.0018281548859616602,1,27216,10.2116,7.415778333333333,0.8164965809277261,0.05018
103715,0,-2,26,350000,0.0,0.0,0,0,0.0,0.0,0.0,0.0
103716,0,2,26,30000,0.8701324881772348,0.0034471131446412976,6,30954,10.34029,3.8607,0.0,0.055986666666666664
103717,-1,0,29,140000,0.017419809067517167,0.0026481805066770137,0,34052,10.43567,7.421711666666666,0.0,0.007292857142857143
103718,-1,0,36,220000,0.4215993145009287,0.10102793155904521,0,1697,7.43721,5.214168333333333,0.5163977794943223,0.0028636363636363638
103719,0,-1,42,200000,0.4450682954216955,0.44498118575598306,0,858,6.75577,5.6224799999999995,0.0,0.006087
103720,0,0,27,140000,0.06380193537751265,0.010294432000654443,0,27750,10.23103,7.810893333333333,0.0,0.0039528571428571425
103721,0,0,36,210000,0.09597815810140363,0.006641464076495523,0,13460,9.50755,6.538106666666667,0.0,0.00426
103722,-1,0,28,80000,0.4260921066243806,0.005432403100485147,1,47933,10.77758,6.483333333333334,0.8164965809277261,0.0349125
103723,-1,0,31,50000,0.6503729293666903,0.4405059960876468,0,40754,10.61533,5.2027,0.0,0.20301599999999997
103724,-1,0,39,170000,0.06571498345454709,0.009395678513098376,0,142509,11.86717,8.693681666666667,0.0,0.08214588235294117
103725,0,1,26,30000,0.6475641133439609,0.10077648766117665,2,30349,10.32055,3.56598,0.8366600265340756,0.19824666666666665
103726,0,2,27,250000,0.04864211629162484,0.005765939364235072,4,324204,12.68913,8.999640000000001,1.224744871391589,0.0784136
103727,-1,-2,38,200000,0.0,0.0,0,0,0.0,0.0,0.0,0.0
103728,0,-1,41,500000,0.26641608974391545,0.09909775519406644,1,8938,9.09818,8.343508333333332,1.224744871391589,0.0441428
103729,0,0,34,142765,0.16928473863698326,0.22389816882678756,0,426,6.05678,9.836910000000001,0.5163977794943223,0.09485938430287535
103730,0,-2,44,300000,0.8258144506874232,0.4650246834326144,0,9799,9.19014,2.9313566666666664,0.816496580927726,0.007265333333333333
103731,-1,0,34,50000,0.6519637373249485,0.023682733505260737,1,9110,9.11724,5.202715,0.8164965809277261,0.005203999999999999
103732,0,0,29,290000,0.42368680121046504,0.032991818871208424,0,10370,9.24677,6.276961666666668,0.0,0.00957103448275862
103733,0,0,23,50000,0.04423053152135521,0.023289729505670896,0,50859,10.83683,7.304681666666667,0.0,0.11771200000000001
103734,-1,0,27,200000,0.3181740452356487,0.0027643760319921817,1,25334,10.13994,6.27757,0.8164965809277261,0.008676
103735,-1,1,37,200000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0
103736,-1,0,25,80000,0.1630113287005799,0.158260045440164,0,8852,9.08851,7.900213333333332,0.4082482904638631,0.03925
103737,-1,0,37,100000,0.018346715104268004,0.016814441233194366,0,99209,11.50499,7.832581666666667,0.0,0.09538799999999999
103738,0,0,46,260000,0.6623461448142915,0.010511125079466803,3,18256,9.8123,5.593416666666667,1.0954451150103324,0.009995384615384616
103739,-1,0,33,80000,0.07362942396902367,0.023726439382383026,0,45524,10.72602,8.449610000000002,0.0,0.11597249999999999
103740,-1,0,37,20000,0.9096973449252147,0.6714212980440536,0,17219,9.75383,4.542321666666667,0.7527726527090811,0.38619000000000003
103741,-1,-2,39,200000,1.421015472823187,1.421015472823187,0,0,0.0,1.3816733333333333,0.0,0.0
103742,0,0,44,100000,0.08586718216096322,0.020899671141709094,0,41803,10.64075,8.752306666666668,0.0,0.02204
103743,0,0,30,220000,0.10669467729441078,0.029481895394391347,0,45346,10.7221,7.863626666666666,0.0,0.037963636363636366
103744,-1,0,29,50000,0.43178814659771203,0.056165653832568246,1,5249,8.56598,7.293871666666667,0.8164965809277261,0.017036
103745,-1,1,38,50000,0.6618710046485098,0.033102412384047916,2,28651,10.26298,5.678278333333334,0.8366600265340756,0.08046
103746,0,-1,29,210000,0.7012797723229391,0.698776246946119,0,18662,9.8343,4.758465,0.0,0.033644761904761906
103747,-1,-1,42,150000,0.8605938214281075,0.6468378918550266,0,2716,7.90728,3.641173333333333,0.0,0.009657333333333332
103748,0,-2,46,200000,0.23018824311427583,0.24869401956465093,0,430,6.06611,7.562778333333334,0.0,0.00697
103749,0,2,38,30000,0.8619599972835063,0.45702740142272247,5,11403,9.34172,3.637313333333333,1.224744871391589,0.09868666666666666
103750,-1,0,25,120000,0.43338763813477105,0.08152368475817158,1,81129,11.30381,7.196881666666666,0.983192080250175,0.16449166666666667
103751,-1,0,23,20000,0.0612776555523855,0.007010516491750693,0,18497,9.82542,7.271284999999999,0.0,0.08562
103752,0,2,22,20000,0.6458142682539287,0.020937917066886073,4,5743,8.65591,4.8388116666666665,1.0327955589886446,0.01095
103753,-1,-2,29,200000,0.051458219907032025,0.049369188307935755,0,13765,9.52996,9.55832,0.0,0.079453
103754,0,-1,34,160000,0.25683757134459845,0.2221524945596868,0,1072,6.97821,6.884281666666666,0.0,0.026869999999999998
103755,0,0,24,110000,0.4664079282728871,0.027872541398212363,1,6470,8.77509,5.65174,0.8164965809277261,0.01666181818181818
103756,-1,0,27,150000,0.03219084986724076,0.0037569055237168768,0,118533,11.68296,8.393575,0.0,0.008251999999999999
103757,0,-2,42,310000,0.23572484916015535,0.44263925704387924,0,-606,0.0,9.321673333333333,0.408248290463863,0.0934458064516129
103758,0,0,37,80000,0.4227491932935675,0.005960521873533145,1,24941,10.12431,6.122498333333333,0.8164965809277261,0.007622499999999999
103759,0,-1,25,180000,0.0,1.3909528118329564,0,2654,7.8842,0.0,0.5163977794943222,0.0036511111111111115
103760,0,0,22,30000,0.6506484456999733,0.4413914721168303,0,27388,10.2179,4.2952216666666665,0.0,0.20765333333333336
103761,0,1,47,240000,0.4333411813521819,0.0030819251237847872,6,124425,11.73147,7.342003333333333,0.408248290463863,0.012053333333333334
103762,-1,-1,38,10000,0.6535260832897027,0.030131140501955325,2,4711,8.45787,4.774453333333334,1.3662601021279466,0.02284
103763,0,0,40,100000,0.008456329091305234,0.006498289505786056,0,92393,11.43382,8.073946666666668,0.0,0.06547800000000001
103764,0,1,55,80000,0.15559438239404413,0.02047235232946141,1,78910,11.27608,8.408731666666666,0.6324555320336759,0.31623
103765,-1,1,41,20000,0.46521542935346794,0.16850560181983126,2,9913,9.2017,5.166928333333334,1.3291601358251257,0.14344
103766,0,0,44,240000,0.43519363593870425,0.004284200413682951,1,220439,12.30338,7.648178333333333,0.8164965809277261,0.04534333333333333
103767,-1,0,38,330000,0.0378176289007652,0.012885038239975458,0,144729,11.88263,8.537698333333333,0.0,0.043087878787878786
103768,-1,1,44,210000,0.6580611467409966,0.0017870885500509057,3,89567,11.40275,5.563399999999999,0.9831920802501751,0.017387619047619048
103769,-1,0,35,50000,0.05822046315751641,0.032056260340392495,0,50471,10.82917,7.3126533333333334,0.0,0.137644
103770,0,-2,33,170000,0.07595021699998025,0.06282907784263736,0,4018,8.29879,8.465971666666666,0.0,0.033238823529411765
103771,-1,0,29,80000,0.09902665252275149,0.1481628716291462,0,6228,8.73697,6.336060000000001,0.408248290463863,0.019967500000000003
103772,0,1,34,390000,1.331376532932065,1.331376532932065,1,0,0.0,1.1907349999999999,1.1690451944500122,0.0006492307692307692
103773,0,0,29,20000,0.6357718706906794,0.4314999792944714,0,3138,8.05166,4.569393333333333,0.5477225575051662,0.06948
103774,-1,1,35,70000,0.4380996806100501,0.043692141250867074,3,68375,11.13278,6.552183333333333,0.9831920802501751,0.16206571428571429
103775,0,-1,27,150000,1.4496762463874018,1.2003009992615863,0,30585,10.3283,1.4499466666666667,0.983192080250175,0.04878
103776,0,-1,54,260000,0.1092305675286914,0.07000439231104919,0,9760,9.18615,8.428545000000002,0.5163977794943222,0.03049
103777,0,0,28,180000,0.655832439376882,0.6645468502770082,0,8689,9.06993,5.464163333333334,0.8164965809277261,0.020385555555555556
103778,-1,0,54,30000,0.4349198840171199,0.1638516244059883,0,26278,10.17653,6.005943333333334,0.0,0.22604
103779,0,2,27,170000,0.4312340736010769,0.0010561334926273772,3,169057,12.038,7.324491666666667,1.0954451150103324,0.0313564705882353
103780,-1,1,29,180000,1.1143372193591798,0.6586838256441041,4,5265,8.56903,2.5564983333333333,1.7511900715418263,0.006656666666666667
103781,-1,0,33,390000,0.12372994523972798,0.017452409547272688,0,30209,10.31593,8.411681666666668,0.0,0.023374358974358973
103782,-1,1,31,177119,0.10310800730262781,0.01968418624006103,5,82168,11.31653,7.3580033333333335,0.6324555320336759,0.053215070094117516
103783,-1,0,30,490000,0.006265587058237811,0.002998174525846756,0,250637,12.43176,9.209471666666666,0.0,0.026173877551020408
103784,0,1,44,160000,0.8885018000027758,0.8914110782440215,1,0,0.0,3.40559,1.0327955589886446,0.008441249999999999
103785,-1,-1,53,260000,0.9624939063891801,0.07540399839778585,2,1361,7.21671,4.288026666666667,1.6431676725154984,0.0013515384615384615
103786,-1,0,45,237121,0.11604359034396332,0.06452364645635192,0,266635,12.49364,8.199268333333332,0.0,0.2234083020904939
103787,0,-2,50,160000,0.17835054165585987,0.16228621880007438,0,1902,7.55119,6.947506666666666,0.0,0.0235825
103788,0,0,29,30000,0.10140214810967348,0.05109280721725846,0,15455,9.64575,8.062751666666667,0.0,0.12473999999999999
103789,0,-1,36,220000,0.14831012996781925,0.1473474653654852,0,1838,7.51698,8.149306666666666,0.0,0.027588181818181817
103790,-1,1,62,20000,0.6416431379327128,0.004560075233892378,3,17539,9.77224,4.726235,0.9831920802501751,0.0236
103791,0,-2,44,240000,0.05762276197952918,0.04837363835117079,0,2771,7.92732,7.927088333333333,0.0,0.0143775
103792,-1,0,28,80000,1.3345945642528647,1.1678743209813676,0,15268,9.63358,1.1970583333333333,1.0954451150103324,0.0414575
103793,0,-1,43,160000,0.040347943081052134,0.04898594356639732,1,1173,7.06817,6.4144,0.8366600265340756,0.00426875
103794,-1,-1,31,200000,0.26906805364623343,0.04822178282117959,1,5433,8.60043,8.069918333333334,1.224744871391589,0.040986
103795,-1,-1,27,100000,0.1065630536472507,0.06023137254119075,1,275,5.6204,6.294373333333334,0.7527726527090811,0.0060079999999999995
103796,-1,0,41,50000,0.22038530859479993,0.06494223249142561,0,43474,10.67994,7.220818333333334,0.0,0.31056
103797,-1,1,24,60000,0.16003512495820407,0.020775747351501946,4,58139,10.97061,6.887401666666666,0.8944271909999159,0.10269666666666667
103798,-1,0,41,50000,0.13797379024354156,0.0413382739937676,0,13868,9.53741,6.173584999999999,0.0,0.048243999999999995
103799,0,0,34,70000,0.005926719275779035,0.0035977697447310817,0,58053,10.96913,7.6186333333333325,0.0,0.04423142857142857
103800,-1,-1,21,50000,0.03323005913584037,0.0015570053184884634,0,47285,10.76397,7.420579999999998,0.4082482904638631,0.028128
103801,-1,0,34,422136,0.08134696980120944,0.01832728996073491,0,194849,12.17999,9.917,0.0,0.017286372164420943
103802,0,0,30,290000,0.10805714226757572,0.055974827827712646,0,41626,10.6365,8.370970000000002,0.0,0.029925517241379308
103803,-1,0,47,200000,0.01772983223835432,0.014141611649780773,0,202967,12.2208,8.68107,0.0,0.093319
103804,0,0,36,200000,0.06052515234079843,0.011919804653692505,0,9738,9.18389,6.774103333333334,0.0,0.000966
103805,0,0,33,100000,0.023488094376925363,0.01187213371018956,0,74847,11.22321,7.7864966666666655,0.0,0.071542
103806,0,0,30,70000,0.4732639545760384,0.06902432412005188,1,6749,8.8173,6.684511666666666,1.0954451150103324,0.1420657142857143
103807,0,0,34,150000,0.6616865827136388,0.911992377060746,0,23900,10.08168,5.404395,0.8944271909999159,0.051624
103808,0,-1,41,420000,0.20241701032177384,0.05902770960835149,0,22186,10.00726,9.18192,0.5163977794943223,0.05077666666666667
103809,0,-2,32,290000,0.07625652320597497,0.06874543228979782,0,4340,8.37586,8.203365,0.0,0.014352413793103447
103810,-1,-1,27,160000,0.2977565766501895,0.07821776345260077,1,704,6.5582,6.23027,0.8164965809277261,0.00983875
103811,-1,0,44,30000,0.022210396455360007,0.012641764365988416,0,10056,9.21602,7.019963333333333,0.0,0.009753333333333334
103812,0,0,27,140000,0.029371894928748175,0.007667627210473524,0,125792,11.74239,8.632898333333333,0.0,0.07012571428571429
103813,-1,2,34,20000,0.6534714268415087,0.025224285597499355,4,6099,8.71604,5.298566666666667,1.0327955589886446,0.02695
103814,-1,1,26,20000,1.4002105794756845,0.43615432841177704,4,16167,9.69079,1.3344500000000001,0.983192080250175,0.19167
103815,0,0,26,50000,0.025833372107454566,0.0457766166403294,0,8056,8.9943,7.0456183333333335,0.0,0.047223999999999995
103816,0,0,43,500000,0.6895328737639933,0.6858644783779935,0,53477,10.88703,6.111441666666667,0.8366600265340756,0.0233968
103817,-1,0,54,80000,0.10311890627103334,0.047485244242226395,0,61454,11.02606,7.100673333333333,0.0,0.131685
103818,0,-1,25,80000,0.09302453759943818,0.09642093474538244,0,232,5.45104,6.913395,0.0,0.01111
103819,0,0,34,70000,0.4245305680246441,0.0038382799885734657,0,62694,11.04604,6.403683333333333,0.0,0.009351428571428571
103820,0,0,32,340000,0.01646125317752345,0.015501397893861636,0,169246,12.03911,8.455851666666666,0.0,0.04901588235294118
103821,0,0,28,80000,0.8672606596162578,0.6778692307416831,0,36847,10.51456,3.8007000000000004,0.8164965809277261,0.10711749999999999
103822,0,2,32,70000,0.04607172940101753,0.0032441511442540035,6,53528,10.88798,7.816656666666667,0.0,0.01975142857142857
103823,0,2,22,30000,0.648522246162651,0.0043470081681734616,5,29412,10.28919,4.867131666666666,0.816496580927726,0.029093333333333332
103824,-1,1,43,120000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0
103825,-1,0,37,190000,0.1517521030428255,0.09358816546999446,0,21628,9.98179,9.266811666666667,0.4082482904638631,0.06604210526315789
103826,0,2,39,130000,0.6608744199347515,0.00204841340455464,4,108879,11.598,5.785258333333334,1.0327955589886446,0.02752769230769231
103827,0,1,47,420000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0
103828,-1,0,28,130000,0.03740925251195524,0.016458509649346552,0,119513,11.69119,8.342405000000001,0.0,0.10619846153846153
103829,0,0,50,100000,0.019193780109977052,0.009660271863454382,0,92956,11.43989,8.104671666666666,0.0,0.073202
103830,0,0,31,110000,0.046572651047816674,0.011887400848367723,0,89989,11.40745,8.32196,0.0,0.08142
103831,-1,-2,28,210000,1.3863777595434057,1.1617614654965263,0,15648,9.65816,1.3040749999999999,0.0,0.02137047619047619
103832,-1,0,50,350000,0.02576810905106474,0.00379578788501384,0,93676,11.44761,8.241494999999999,0.0,0.016688
103833,-1,0,32,270000,0.0342252535913052,0.006223306040338095,0,47116,10.76039,8.072198333333334,0.0,0.005624444444444444
103834,0,0,22,20000,0.07820410118645428,0.019735910376250713,0,20386,9.92265,7.311633333333333,0.0,0.10087
103835,0,2,23,50000,0.06485517920323444,0.04063892350069909,1,49441,10.80856,7.073636666666666,0.8164965809277261,0.14840799999999998
103836,-1,2,40,50000,0.11209062105957597,0.08644948751662171,1,48785,10.7952,6.804306666666666,0.8164965809277261,0.192784
103837,0,0,25,50000,0.032473038686856213,0.005732341398024401,0,30857,10.33715,7.298373333333333,0.0,0.048196
103838,0,0,43,120000,0.025130216959290526,0.004165028834482555,0,46889,10.75556,7.377905000000001,0.0,0.020768333333333333
103839,-1,0,27,50000,0.028683025287530677,0.0221310587556225,0,91493,11.42403,7.7489099999999995,0.0,0.219064
103840,-1,1,32,117835,0.8636210513694637,0.9018750446783933,1,0,0.0,1.2183133333333334,1.2110601416389966,5.431323460771418e-05
103841,0,-1,39,500000,0.17093943417787788,0.17357957133138335,0,36550,10.50646,9.169978333333333,0.0,0.0484068
103842,0,1,28,120000,1.078215873815333,0.837393434926339,3,0,0.0,2.283811666666667,1.5055453054181622,0.00325
103843,0,0,40,60000,0.10057515507557492,0.043988208581061054,0,61756,11.03096,7.472919999999999,0.0,0.18382
103844,0,0,26,30000,0.1990305467032327,0.06242579450270139,0,27217,10.21163,7.45909,0.4082482904638631,0.24076
103845,0,0,24,290000,0.1349381160722792,0.026615494891059615,0,262476,12.47792,9.498136666666666,0.0,0.21077448275862068
103846,-1,-1,44,171112,0.13054871674622623,0.031034005696695365,0,1810,7.50163,7.199906666666667,0.408248290463863,0.010602412455000234
103847,-1,0,26,450000,0.07904666829645327,0.08502585207070458,0,20571,9.93169,9.758348333333334,0.5477225575051662,0.06248622222222222
103848,0,1,31,180000,0.6145789500559842,0.4123971447146652,2,0,0.0,3.602831666666667,1.1690451944500122,0.00044444444444444447
103849,-1,-1,32,200000,0.0,0.0,0,396,5.98394,5.98394,0.0,0.00198
103850,0,-1,46,50000,0.4516831202012194,0.45159228379791794,0,3737,8.22631,7.081426666666666,0.0,0.12192399999999999
103851,0,0,24,100000,0.016766070946826504,0.008516913239678882,0,94056,11.45166,7.964258333333333,0.0,0.063236
103852,0,2,26,300000,0.42793088982760447,0.06341616186514619,1,800,6.68586,6.047623333333333,1.1690451944500122,0.004848
103853,0,0,49,50000,0.07876723440969166,0.025163725034858052,0,39803,10.59172,8.138208333333333,0.0,0.169772
103854,0,-1,44,30000,0.648373666767817,0.011590583096637028,5,8347,9.02978,4.7484166666666665,1.224744871391589,0.009346666666666666
103855,0,-1,40,30000,0.8372231652789015,0.4147402886339704,1,780,6.66058,3.2301633333333335,1.2110601416389968,0.013
103856,-1,0,51,60000,0.027567374991144738,0.0026444501195029796,0,27293,10.21442,7.079726666666666,0.0,0.013836666666666667
103857,0,-1,32,210000,0.38644214709557506,0.01161715076345503,1,164015,12.00772,7.884944999999999,0.983192080250175,0.07526857142857142
103858,0,2,29,230000,0.05902320879674038,0.049044103057696416,1,711,6.56808,6.496801666666666,1.224744871391589,0.003091304347826087
103859,0,2,30,100000,0.422639382862692,0.003112912099350172,6,29778,10.30156,6.09259,0.0,0.00631
103860,0,2,53,220000,0.00874957374232374,0.0020682308890239555,1,220389,12.30315,8.969321666666668,0.8164965809277261,0.04596181818181818
103861,0,0,27,90000,0.4653934442712173,0.01585555404587018,1,37026,10.5194,5.825243333333333,0.8164965809277261,0.04362222222222222
103862,0,0,25,80000,0.4252615940310638,0.006455797683469697,4,26855,10.19824,6.190698333333334,1.0327955589886446,0.0087325
103863,0,0,32,230000,0.03675125916715319,0.03250764044808248,0,57259,10.95536,7.677838333333334,0.0,0.04014521739130435
103864,-1,0,40,50000,0.12093337525289818,0.005624401131127314,4,42511,10.65754,7.622578333333332,1.0327955589886446,0.035232
103865,0,-1,42,170000,0.08090461364141634,0.07963612570594512,0,415,6.03069,6.589415,0.0,0.0033823529411764705
103866,-1,0,33,200000,0.1276101598713781,0.08713083141150135,0,223147,12.31559,8.468903333333335,0.4082482904638631,0.230266
103867,-1,0,41,80000,0.09257960708338472,0.14284959127237504,0,165578,12.0172,8.063726666666666,0.4082482904638631,0.4443025
103868,-1,-1,30,160000,0.14903565226284782,0.03203502424145957,0,16754,9.72645,8.13421,0.4082482904638631,0.035175
103869,0,-1,32,420000,0.9942989755647705,0.9506582774848595,0,8871,9.09066,1.4879733333333334,0.5163977794943222,0.004404285714285714
103870,-1,0,29,340000,0.11640948885179754,0.01589730316470678,0,277140,12.53228,9.673815,0.0,0.09794352941176472
103871,-1,0,53,20000,0.8757420598642209,0.007907627609471637,4,16039,9.68284,3.922168333333333,1.0327955589886446,0.0442
103872,0,2,36,200000,0.0,1.3863777595434057,2,2500,7.82445,0.0,2.0655911179772892,0.0025
103873,0,-2,35,200000,0.44475603271705627,0.6551227737473692,0,0,0.0,5.31957,0.40824829046386296,0.002251
103874,0,-1,25,50000,0.12831780461765202,0.08870521874719092,0,3195,8.06966,8.821043333333336,0.0,0.144824
103875,-1,1,33,50000,0.4258302045095,0.038353256529774366,2,51210,10.84371,6.5231466666666655,0.8366600265340756,0.166708
103876,0,0,26,260000,0.013293156261385684,0.01009009301280954,0,144112,11.87835,8.385046666666666,0.0,0.04324461538461539
103877,0,-2,27,90000,0.0,0.0,0,0,0.0,0.0,0.0,0.0
103878,0,-1,38,500000,0.06376434540212103,0.15322051379107446,0,250,5.52545,7.867886666666667,0.5163977794943223,0.0024184000000000002
103879,0,0,24,60000,0.009155587389073407,0.016194550810458022,0,60381,11.00845,7.308596666666666,0.0,0.09884666666666667
103880,0,0,33,200000,0.02590059747064909,0.0137038744571857,0,194283,12.17708,8.734523333333334,0.0,0.08587600000000001
103881,0,0,33,470000,0.09882157516568275,0.06798706752386184,0,165254,12.01525,7.914313333333333,0.0,0.06565574468085107
103882,-1,0,23,50000,1.0816791096135514,1.1781998918689425,0,13352,9.4995,2.3135600000000003,1.0954451150103324,0.057672
103883,-1,-1,32,90000,0.15399224230158826,0.0067394782005180676,3,23965,10.08439,7.185371666666668,1.0488088481701516,0.010557777777777779
103884,-1,0,39,250000,0.031121880543704683,0.009669848268892714,0,20461,9.92632,7.688581666666667,0.0,0.008528
103885,-1,1,29,210000,0.43242594146748925,0.0008996993229821185,2,198510,12.1986,7.486811666666667,0.8366600265340756,0.03559428571428572
103886,-1,-1,31,160000,0.12043913082962146,0.1587872433109166,0,1444,7.27586,5.234093333333333,0.0,0.002595
103887,-1,-2,50,330000,0.7110235539862398,1.0488973765044654,0,-17,0.0,2.8558383333333333,0.0,0.0006133333333333334
103888,-1,-1,41,220000,0.0772661342291586,0.08346489840739117,0,30262,10.31768,9.31195,0.408248290463863,0.08309
103889,0,-2,28,300000,0.0,0.0,0,0,0.0,0.0,0.0,0.0
103890,0,-2,42,330000,0.44553837141715824,0.4632582958188953,0,565,6.33859,7.715141666666667,0.0,0.029998787878787878
103891,-1,0,45,150000,0.6846735270932471,0.03320617447091322,1,64869,11.08014,5.83462,0.8164965809277261,0.09328933333333334
103892,0,0,34,230000,0.026625625942552633,0.01655922653877492,0,234328,12.36448,8.610806666666667,0.0,0.09853913043478262
103893,0,0,28,110000,0.1156171560003176,0.020592366190659298,0,52693,10.87226,8.528563333333333,0.0,0.12535272727272725
103894,-1,0,32,80000,0.20452772390710516,0.06694758611118438,0,20529,9.92964,6.714905000000001,0.0,0.06939
103895,0,0,25,60000,0.09049080015750283,0.006363965389757424,0,20636,9.93484,7.458763333333334,0.0,0.012303333333333335
103896,0,-1,49,150000,0.9107810752719633,0.9118265909826774,0,850,6.74641,4.094691666666667,0.40824829046386296,0.042608
103897,0,0,47,50000,0.4215363247094516,0.08100497865064939,0,1091,6.99577,5.319323333333333,0.5163977794943223,0.01526
103898,-1,0,32,70000,0.03051768801230558,0.0015120882220908646,0,68739,11.13809,8.074683333333333,0.0,0.03407142857142857
103899,0,-1,30,50000,0.0,1.3456096253495,0,1500,7.31389,0.0,0.5163977794943222,0.006
103900,-1,1,28,50000,0.9214820155223628,0.4503039701496439,2,50146,10.82271,4.258021666666667,1.0327955589886446,0.22218400000000002
103901,-1,-2,44,230000,0.43980439267732013,0.0988753922803326,0,5419,8.59785,6.604444999999999,0.40824829046386296,0.01760608695652174
103902,0,-2,35,400000,0.09666467242021602,0.19749780547971205,0,4238,8.35208,7.782234999999999,0.0,0.010712000000000001
103903,-1,0,57,240000,0.06716716036232354,0.09572716521229196,0,224041,12.31959,9.243523333333334,0.0,0.23024416666666667
103904,-1,-1,33,470000,0.12476896255984135,0.13439854950652688,0,1260,7.13966,7.242896666666667,0.5163977794943223,0.002897872340425532
103905,-1,0,34,230000,0.017413871622198446,0.007733564501445771,0,137122,11.82863,8.640076666666667,0.0,0.047115652173913045
103906,0,-1,29,120000,0.44141044913430194,0.133084136344136,0,1914,7.55747,5.59691,0.0,0.013616666666666666
103907,0,-1,38,90000,0.18108552043013038,0.16675470644508256,0,2346,7.76089,8.037125000000001,0.5163977794943223,0.11145555555555556
103908,0,-1,39,210000,0.6568267454204514,0.4332355300318832,0,5907,8.68406,5.317511666666666,0.0,0.018362857142857143
103909,-1,-1,34,200000,1.0478433921646664,0.8384739805818857,0,959,6.86693,2.087403333333333,0.408248290463863,0.002022
103910,0,-1,24,140000,1.2892245724580896e-16,1.2892245724580896e-16,0,696,6.54679,6.5467900000000006,0.0,0.004971428571428571
103911,-1,1,26,50000,0.67962722294218,0.857582117995675,1,0,0.0,5.2668566666666665,1.0954451150103324,0.012115999999999998
103912,0,0,32,240000,0.024739938462202064,0.0048008538204677344,0,199789,12.20502,8.824165,0.0,0.04992333333333333
103913,-1,-1,25,50000,0.6747789014785331,0.6737762426290244,0,2543,7.84149,5.285586666666666,0.408248290463863,0.091164
103914,0,0,31,50000,0.0322233408431998,0.0009403677140120509,0,20451,9.92584,7.047753333333333,0.0,0.025504000000000002
103915,-1,0,33,190000,0.8846364488053142,0.6870748240050691,0,98814,11.501,4.002205000000001,0.8164965809277261,0.11648210526315789
103916,0,0,38,420000,0.46222248166888913,0.46163025264104707,0,56107,10.93503,7.674254999999999,0.408248290463863,0.07769809523809525
103917,0,-2,48,150000,0.15347129478788424,0.15847005308520382,0,6773,8.82085,7.6845783333333335,0.0,0.04572933333333333
103918,-1,0,54,500000,0.004547238991062365,0.0012603553533100803,0,493251,13.10878,9.814733333333333,0.0,0.043546
103919,-1,0,31,200000,0.08627363982846914,0.05598084364579088,0,160292,11.98476,7.854146666666668,0.0,0.15542
103920,0,1,35,50000,0.8701545974676373,0.014910648400855347,6,8917,9.09583,3.8464833333333335,0.408248290463863,0.006976
103921,-1,0,29,340000,0.006039610447937766,0.0015988376406807774,0,332123,12.71326,9.418438333333333,0.0,0.047006470588235295
103922,-1,0,29,400000,0.27522157742607933,0.12031557163751182,1,41057,10.62274,8.125461666666666,1.0954451150103324,0.0275195
103923,0,0,37,50000,0.0937207751256992,0.15528335615248023,0,43886,10.68937,7.5691533333333325,0.4082482904638631,0.214684
103924,0,0,43,100000,0.02527366146255835,0.022023566433372485,0,62300,11.03973,7.48017,0.0,0.06196
103925,0,0,54,50000,0.08826452265001106,0.01322277248806419,0,16648,9.72011,6.514030000000001,0.0,0.038135999999999996
103926,0,0,42,120000,0.0118068549357706,0.02427620456642674,0,94218,11.45338,8.012366666666667,0.0,0.06424666666666667
103927,0,-1,40,150000,0.11343131923510731,0.09295403379780585,0,4083,8.31483,8.999145,0.4082482904638631,0.02306266666666667
103928,0,0,39,530000,0.021371685430050306,0.010457448435282,0,398763,12.89613,9.390633333333335,0.0,0.0643343396226415
103929,0,-1,46,290000,0.11824334045644452,0.039447555177012934,0,30365,10.32108,9.74595,0.0,0.10244896551724138
103930,-1,-1,24,60000,0.6827728422068825,0.6863456287976989,0,390,5.96871,4.811558333333333,0.40824829046386296,0.005136666666666666
